tweet_id,tweet_ts,tweet_text,location,rt_count,fav_count,tweet_retweet,hashtags
1357385082831577091,2021-02-04 17:46:37,India's global ranking dipped to 53 from 27 in 2014.  ,"Ponnani, India",2,4,TWEET,"#TooMuchDemocracy, #WorldSupportsIndianFarmers"
1357385076003201025,2021-02-04 17:46:35,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓  ""Farmers"" 𝗢𝗿 ""M…",,132,0,RT,"#IStandWithFarmers, #IStandWithFarmers, #TooMuchDemocracy, #TooMuchDemocracy"
1357385064376528896,2021-02-04 17:46:32,Thanksji for Raising the Voice of Anna data. 🙏🙏 ,,65,0,RT,#TooMuchDemocracy
1357385061008461824,2021-02-04 17:46:32,Thanksji for Raising the Voice of Anna data. 🙏🙏 ,,65,0,RT,#TooMuchDemocracy
1357385051453992967,2021-02-04 17:46:29,"  The real 56"" 🤦‍♂️ ",Bharat,9,0,RT,"#STRATEGIECS#ModiYouCantFailFarmers, #TooMuchDemocracy"
1357385047402242054,2021-02-04 17:46:28,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,india,564,0,RT,"#FarmersProstest, #To…"
1357385041878257664,2021-02-04 17:46:27,Thanks for the tool kit Greta ,,0,0,TWEET,#TooMuchDemocracy
1357385038606659586,2021-02-04 17:46:26,Good Morning! 🇮🇳 ,,108,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357385032302690304,2021-02-04 17:46:25,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,172,0,RT,#TooMuchDemocracy
1357385029429547009,2021-02-04 17:46:24,AAP Govt's water tankers not allowed to enter protest site at Singhu Border. AAP MP's not allowed to enter Parliament.…,,313,0,RT,
1357385018209759232,2021-02-04 17:46:21, 4 WHATwhenModi Government has done Everything 4  whatCongress cud not do in 67 Yrs.       ,,0,2,TWEET,"#FarmersStandingFirm, #Farmers, #TooMuchDemocracy, #GretaThunberg, #GretaGoToSchool, #GretaExposed, #IndiaAgainstPropaganda#ToolKitExposed#WorldSupportsIndianFarmers, #FarmerProtest, #FarmBills2020"
1357385008948760576,2021-02-04 17:46:19,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,172,0,RT,#TooMuchDemocracy
1357385002493829120,2021-02-04 17:46:18,"Whaat? We haven't disabled Rihanna's twitter handle, yet?","Tarn Taran, India",914,0,RT,#TooMuchDemocracy
1357384996407767041,2021-02-04 17:46:16,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,172,0,RT,#TooMuchDemocracy
1357384981899694080,2021-02-04 17:46:13,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384966275878913,2021-02-04 17:46:09,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,172,0,RT,#TooMuchDemocracy
1357384966162767877,2021-02-04 17:46:09,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,Jaipur Rajasthan,564,0,RT,"#FarmersProstest, #To…"
1357384964581466114,2021-02-04 17:46:09,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,India,564,0,RT,"#FarmersProstest, #To…"
1357384953785327616,2021-02-04 17:46:06,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384948546641925,2021-02-04 17:46:05,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,,86,0,RT,
1357384945476399109,2021-02-04 17:46:04, 4 WHATwhenModi Government has done Everything 4  whatCongress cud not do in 67 Yrs.       ,,0,1,TWEET,"#FarmersStandingFirm, #Farmers, #TooMuchDemocracy, #GretaThunberg, #GretaGoToSchool, #GretaExposed, #IndiaAgainstPropaganda#ToolKitExposed#WorldSupportsIndianFarmers, #FarmerProtest, #FarmBills2020"
1357384940304924675,2021-02-04 17:46:03,"Our poetry special -  is now LIVE onyoutube page.Watch it and if you like it, please do…",,395,0,RT,#TooMuchDemocracy
1357384936014155778,2021-02-04 17:46:02,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,France,86,0,RT,
1357384927893811205,2021-02-04 17:46:00,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,"Nalagarh, India",86,0,RT,
1357384920046313472,2021-02-04 17:45:58,Its about democracy and human rights now ,"New Delhi, India",2,5,TWEET,"#WorldSupportsIndianFarmers, #TooMuchDemocracy"
1357384915038294017,2021-02-04 17:45:57,People who talk about  Democracy day in day out always follow and support anarchist rulers who killed democracy in thei…,,8,0,RT,
1357384912408436739,2021-02-04 17:45:56,Star War breaks out in India.All thanks to superstar PM ,Nanded,0,0,TWEET,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357384912282603521,2021-02-04 17:45:56,"  The real 56"" 🤦‍♂️ ",,9,0,RT,"#STRATEGIECS#ModiYouCantFailFarmers, #TooMuchDemocracy"
1357384894804987904,2021-02-04 17:45:52,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384889872486400,2021-02-04 17:45:51,Thanksji for Raising the Voice of Anna data. 🙏🙏 ,,65,0,RT,#TooMuchDemocracy
1357384878715723778,2021-02-04 17:45:48,Current situation of cricketer and actors( Dogs of ambani )  ,,335,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357384878443159557,2021-02-04 17:45:48,"Our poetry special -  is now LIVE onyoutube page.Watch it and if you like it, please do…",,395,0,RT,#TooMuchDemocracy
1357384871656710144,2021-02-04 17:45:47,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384869093863426,2021-02-04 17:45:46,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,"Tamil Nadu, India",86,0,RT,
1357384854480904194,2021-02-04 17:45:42,Thanksji for Raising the Voice of Anna data. 🙏🙏 ,,65,0,RT,#TooMuchDemocracy
1357384853591740416,2021-02-04 17:45:42,Good Morning! 🇮🇳 ,,108,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357384852677423104,2021-02-04 17:45:42,There can never be#TooMuchDemocracy but the nautanki by dakait tikait at Delhi borders is definitely 🙏🙏🙏,,0,0,TWEET,"#TooMuchDemocracy, #TooMuchDemoCrazy"
1357384848642613256,2021-02-04 17:45:41,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384841524748290,2021-02-04 17:45:39, 4 WHATwhenModi Government has done Everything 4  whatCongress cud not do in 67 Yrs.       ,,1,1,TWEET,"#FarmersStandingFirm, #Farmers, #TooMuchDemocracy, #GretaThunberg, #GretaGoToSchool, #GretaExposed, #IndiaAgainstPropaganda#ToolKitExposed#WorldSupportsIndianFarmers, #FarmerProtest, #FarmBills2020"
1357384833471709185,2021-02-04 17:45:37,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Bhadesar, India",564,0,RT,"#FarmersProstest, #To…"
1357384812038737921,2021-02-04 17:45:32,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357384798671667204,2021-02-04 17:45:29,These leftists talk about fake Farmers then why farmers of Bangal are in worst condition?,,24,0,RT,#TooMuchDemocracy
1357384796805029893,2021-02-04 17:45:29,You can be a communist person in a democratic country.But you cannot be a democratic person in a communist country.  for shameless  ,,5,10,TWEET,"#TooMuchDemocracy, #GretaThunberg"
1357384789829984259,2021-02-04 17:45:27,Answer to my question has been given! Off-course FAU-G ki ratings aur graphics giregi. Airdrop toh girta hi hai Gdp to…,,7,0,RT,
1357384788533891072,2021-02-04 17:45:27,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ","Tamil Nadu, India",172,0,RT,#TooMuchDemocracy
1357384781609148418,2021-02-04 17:45:25,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,172,0,RT,#TooMuchDemocracy
1357384779843309570,2021-02-04 17:45:25,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,221,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357384771131895808,2021-02-04 17:45:23,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen," patna ,india",564,0,RT,"#FarmersProstest, #To…"
1357384762172661762,2021-02-04 17:45:20, 4 WHATwhenModi Government has done Everything 4  whatCongress cud not do in 67 Yrs.       ,,0,2,TWEET,"#FarmersStandingFirm, #Farmers, #TooMuchDemocracy, #GretaThunberg, #GretaGoToSchool, #GretaExposed, #IndiaAgainstPropaganda#ToolKitExposed#WorldSupportsIndianFarmers, #FarmerProtest, #FarmBills2020"
1357384733135691776,2021-02-04 17:45:14,Current situation of cricketer and actors( Dogs of ambani )  ,,335,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357384725543874560,2021-02-04 17:45:12,THANKS FOTHE TOOLKIGRETA#TooMuchDemocracy,,0,0,TWEET,#TooMuchDemocracy
1357384718740692995,2021-02-04 17:45:10,Muder of 👇 ,India,172,0,RT,#TooMuchDemocracy
1357384711274975237,2021-02-04 17:45:08,Current situation of cricketer and actors( Dogs of ambani )  ,"Boston, MA",335,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357384703511171074,2021-02-04 17:45:06,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,India ,564,0,RT,"#FarmersProstest, #To…"
1357384682006929410,2021-02-04 17:45:01, 4 WHATwhenModi Government has done Everything 4  whatCongress cud not do in 67 Yrs.       ,,0,1,TWEET,"#FarmersStandingFirm, #Farmers, #TooMuchDemocracy, #GretaThunberg, #GretaGoToSchool, #GretaExposed, #IndiaAgainstPropaganda#ToolKitExposed#WorldSupportsIndianFarmers, #FarmerProtest, #FarmBills2020"
1357384677699452928,2021-02-04 17:45:00,2020 was of covid 19 2021 will too much democracy,,23,0,RT,#TooMuchDemocracy
1357384670535512064,2021-02-04 17:44:59,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357384660624551940,2021-02-04 17:44:56,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"patiala,punjab",564,0,RT,"#FarmersProstest, #To…"
1357384658934063106,2021-02-04 17:44:56,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,Kashmir,564,0,RT,"#FarmersProstest, #To…"
1357384650075824129,2021-02-04 17:44:54,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,Afganistan,564,0,RT,"#FarmersProstest, #To…"
1357384647642992640,2021-02-04 17:44:53,We can saytruly dictatorshipThere is no freedom of speechDemocracy is also dead#TooMuchDemocracy ,"Kerela,India",0,0,TWEET,#TooMuchDemocracy
1357384643402600454,2021-02-04 17:44:52,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384608958959617,2021-02-04 17:44:44, 4 WHATwhenModi Government has done Everything 4  whatCongress cud not do in 67 Yrs.       ,,0,0,TWEET,"#FarmersStandingFirm, #Farmers, #TooMuchDemocracy, #GretaThunberg, #GretaGoToSchool, #GretaExposed, #IndiaAgainstPropaganda#ToolKitExposed#WorldSupportsIndianFarmers, #FarmerProtest, #FarmBills2020"
1357384606924693505,2021-02-04 17:44:43,"Ab ki baar Trump sarkar, and  is not America's internal matter, But ironically, supporting &amp; speaking in favour of  is suddenly India's internal matter, isn't?Waah Modi Ji waah.😀  ", India,0,0,TWEET,"#BlackLivesMatter, #FarmerProtest, #TooMuchDemocracy#ConspiracyAgainstIndia"
1357384580542570500,2021-02-04 17:44:37,India as a one union and as one Nation has never been so fragile and divided ,,1,0,RT,#TooMuchDemocracy
1357384577086492672,2021-02-04 17:44:36,India falls to 53rd position in EIU’s DEMOCRACY INDEX.... or ??!!,Himachal Pardesh,12,0,RT,"#TooMuchDemocracy, #ConspiracyAgainstIndia"
1357384561009692672,2021-02-04 17:44:32,Current situation of cricketer and actors( Dogs of ambani )  ,,336,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357384553204117504,2021-02-04 17:44:31,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384550981148675,2021-02-04 17:44:30,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384550343602178,2021-02-04 17:44:30,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384541552300032,2021-02-04 17:44:28, 4 WHATwhenModi Government has done Everything 4  whatCongress cud not do in 67 Yrs.       ,,0,0,TWEET,"#FarmersStandingFirm, #Farmers, #TooMuchDemocracy, #GretaThunberg, #GretaGoToSchool, #GretaExposed, #IndiaAgainstPropaganda#ToolKitExposed#WorldSupportsIndianFarmers, #FarmerProtest, #FarmBills2020"
1357384530299092993,2021-02-04 17:44:25,,,1,0,RT,
1357384517812641794,2021-02-04 17:44:22,Current situation of cricketer and actors( Dogs of ambani )  ,,336,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357384507637125121,2021-02-04 17:44:20,Current situation of cricketer and actors( Dogs of ambani )  ,,336,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357384504189411330,2021-02-04 17:44:19,These people call themselves the guardians of Indian culture. Let that sink in..  ,,1,0,RT,"#GretaThurnberg, #TooMuchDemocracy"
1357384494072889346,2021-02-04 17:44:17,"In India, Today, Radical Hindu Nationalists have burnt the Images of  andprovocatively protes…",,30,0,RT,#GretaThunberg
1357384481569607682,2021-02-04 17:44:14,"Whaat? We haven't disabled Rihanna's twitter handle, yet?",,914,0,RT,#TooMuchDemocracy
1357384471062929410,2021-02-04 17:44:11,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,172,0,RT,#TooMuchDemocracy
1357384447352397829,2021-02-04 17:44:05,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384435520294912,2021-02-04 17:44:03,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Tamil Nadu, India",564,0,RT,"#FarmersProstest, #To…"
1357384435449008133,2021-02-04 17:44:03,This is what is expected from BJP &amp; Godi media ,,41,0,RT,#TooMuchDemocracy
1357384426112438272,2021-02-04 17:44:00,These leftists talk about fake Farmers then why farmers of Bangal are in worst condition?,,24,0,RT,#TooMuchDemocracy
1357384415714766849,2021-02-04 17:43:58, 4 WHATwhenModi Government has done Everything 4  whatCongress cud not do in 67 Yrs.       ,,0,0,TWEET,"#FarmersStandingFirm, #Farmers, #TooMuchDemocracy, #GretaThunberg, #GretaGoToSchool, #GretaExposed, #IndiaAgainstPropaganda#ToolKitExposed#WorldSupportsIndianFarmers, #FarmerProtest, #FarmBills2020"
1357384396857167872,2021-02-04 17:43:53,Good Morning! 🇮🇳 ,,108,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357384393942261760,2021-02-04 17:43:53, International embarrassment ... What a fall...😔 Sorry,,241,0,RT,#TooMuchDemocracy
1357384390213595136,2021-02-04 17:43:52,Current situation of cricketer and actors( Dogs of ambani )  ,,336,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357384374551867393,2021-02-04 17:43:48,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
1357384360354193409,2021-02-04 17:43:45,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357384338741067776,2021-02-04 17:43:39,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓  ""Farmers"" 𝗢𝗿 ""M…",,132,0,RT,"#IStandWithFarmers, #IStandWithFarmers, #TooMuchDemocracy, #TooMuchDemocracy"
1357384336010448897,2021-02-04 17:43:39, 4 WHATwhenModi Government has done Everything 4  whatCongress cud not do in 67 Yrs.       ,,0,0,TWEET,"#FarmersStandingFirm, #Farmers, #TooMuchDemocracy, #GretaThunberg, #GretaGoToSchool, #GretaExposed, #IndiaAgainstPropaganda#ToolKitExposed#WorldSupportsIndianFarmers, #FarmerProtest, #FarmBills2020"
1357384300237262852,2021-02-04 17:43:30, but It's Modi Government have the responsibility to clear the misunderstanding if he is right. ,,46,0,RT,"#IndiaRejectsPropaganda, #Wor…"
1357384292691681282,2021-02-04 17:43:29,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,"Scarborough, England",86,0,RT,
1357384291848581120,2021-02-04 17:43:28,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓  ""Farmers"" 𝗢𝗿 ""M…",,132,0,RT,"#IStandWithFarmers, #IStandWithFarmers, #TooMuchDemocracy, #TooMuchDemocracy"
1357384260437430273,2021-02-04 17:43:21, 4 WHATwhenModi Government has done Everything 4  whatCongress cud not do in 67 Yrs.       ,,0,0,TWEET,"#FarmersStandingFirm, #Farmers, #TooMuchDemocracy, #GretaThunberg, #GretaGoToSchool, #GretaExposed, #IndiaAgainstPropaganda#ToolKitExposed#WorldSupportsIndianFarmers, #FarmerProtest, #FarmBills2020"
1357384255500742656,2021-02-04 17:43:20,"Art has and will always be for everyone. It has never divided communities, and never will. So, who brought in this division…","Hyderabad, India",83,0,RT,
1357384242980790272,2021-02-04 17:43:17,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,564,0,RT,"#FarmersProstest, #To…"
